source_id,source_type,target_id,target_type,link_reason,owning_spec,status,source_file,source_line
RT-RoomDO,runtime,DATA-ROOM-008,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,64
RT-RoomDO,runtime,DATA-ROOM-009,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,65
RT-RoomDO,runtime,DATA-ROOM-010,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,66
RT-RoomDO,runtime,DATA-ROOM-011,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,67
RT-RoomDO,runtime,DATA-ROOM-012,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,68
RT-RoomDO,runtime,MX-CS-007,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,85
RT-RoomDO,runtime,MX-CS-008,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
RT-RoomDO,runtime,MX-CS-009,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
RT-RoomDO,runtime,MX-CS-010,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,88
RT-RoomDO,runtime,MX-CS-015,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,93
RT-RoomDO,runtime,MX-CS-019,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,97
RT-RoomDO,runtime,MX-CS-021,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,99
RT-RoomDO,runtime,MX-CS-022,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,100
RT-RoomDO,runtime,MX-CS-023,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,101
RT-RoomDO,runtime,MX-FED-002,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,114
RT-RoomDO,runtime,MX-FED-003,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,115
RT-RoomDO,runtime,MX-FED-004,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,116
RT-RoomDO,runtime,MX-FED-005,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,117
RT-RoomDO,runtime,MX-FED-006,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,118
RT-RoomDO,runtime,MX-FED-010,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,122
RT-RoomDO,runtime,MX-RV-011,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,136
RT-RoomDO,runtime,MX-RV-012,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
RT-RoomDO,runtime,MX-RV-013,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
RT-RoomDO,runtime,REQ-ARCH-001,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,73
RT-RoomDO,runtime,REQ-ARCH-002,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,74
RT-RoomDO,runtime,REQ-ARCH-003,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,75
RT-RoomDO,runtime,REQ-ARCH-004,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,76
RT-RoomDO,runtime,REQ-ARCH-005,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,77
RT-RoomDO,runtime,REQ-ARCH-006,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,90
RT-RoomDO,runtime,REQ-ARCH-010,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,99
RT-RoomDO,runtime,REQ-ARCH-014,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,108
RT-RoomDO,runtime,REQ-ARCH-016,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,110
RT-RoomDO,runtime,REQ-ARCH-017,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,116
RT-RoomDO,runtime,REQ-ARCH-018,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,117
RT-RoomDO,runtime,REQ-GOV-001,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,72
RT-RoomDO,runtime,REQ-GOV-002,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,73
RT-RoomDO,runtime,REQ-OPS-004,requirement,owns_requirement,41,active,spec/framework/41-observability-performance-and-cost.md,27
RT-RoomDO,runtime,REQ-OPS-011,requirement,owns_requirement,42,active,spec/framework/42-deployment-migration-and-recovery.md,25
RT-RoomDO,runtime,REQ-SEC-004,requirement,owns_requirement,40,active,spec/framework/40-security-and-abuse-resistance.md,27
RT-RoomDO,runtime,REQ-SEC-005,requirement,owns_requirement,40,active,spec/framework/40-security-and-abuse-resistance.md,28
RT-RoomDO,runtime,REQ-SEC-006,requirement,owns_requirement,40,active,spec/framework/40-security-and-abuse-resistance.md,29
RT-RoomDO + jobs-worker,runtime,DATA-R2-004,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,173
RT-UserDO,runtime,DATA-ID-001,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,24
RT-UserDO,runtime,DATA-ID-003,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,26
RT-UserDO,runtime,DATA-ID-004,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,27
RT-UserDO,runtime,DATA-OPS-010,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,187
RT-UserDO,runtime,DATA-R2-006,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,175
RT-UserDO,runtime,DATA-USER-001,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,35
RT-UserDO,runtime,DATA-USER-002,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,36
RT-UserDO,runtime,DATA-USER-003,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,37
RT-UserDO,runtime,DATA-USER-004,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,38
RT-UserDO,runtime,DATA-USER-005,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,39
RT-UserDO,runtime,DATA-USER-006,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,40
RT-UserDO,runtime,DATA-USER-007,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,41
RT-UserDO,runtime,DATA-USER-008,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,42
RT-UserDO,runtime,DATA-USER-009,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,43
RT-UserDO,runtime,DATA-USER-010,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,44
RT-UserDO,runtime,DATA-USER-011,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,45
RT-UserDO,runtime,DATA-USER-012,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,46
RT-UserDO,runtime,DATA-USER-013,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,47
RT-UserDO,runtime,DATA-USER-014,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,48
RT-UserDO,runtime,DATA-USER-015,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,49
RT-UserDO,runtime,DATA-USER-016,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,50
RT-UserDO,runtime,DATA-USER-017,data,owns_artifact,24,active,spec/framework/24-data-contract-catalog.md,51
RT-UserDO,runtime,MX-CS-002,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,80
RT-UserDO,runtime,MX-CS-003,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,81
RT-UserDO,runtime,MX-CS-004,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,82
RT-UserDO,runtime,MX-CS-005,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,83
RT-UserDO,runtime,MX-CS-006,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,84
RT-UserDO,runtime,MX-CS-007,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,85
RT-UserDO,runtime,MX-CS-008,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
RT-UserDO,runtime,MX-CS-010,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,88
RT-UserDO,runtime,MX-CS-011,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,89
RT-UserDO,runtime,MX-CS-013,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,91
RT-UserDO,runtime,MX-CS-014,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,92
RT-UserDO,runtime,MX-CS-015,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,93
RT-UserDO,runtime,MX-CS-016,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,94
RT-UserDO,runtime,MX-CS-019,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,97
RT-UserDO,runtime,MX-CS-022,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,100
RT-UserDO,runtime,MX-CS-024,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,102
RT-UserDO,runtime,MX-CS-026,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,104
RT-UserDO,runtime,MX-FED-003,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,115
RT-UserDO,runtime,MX-FED-006,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,118
RT-UserDO,runtime,MX-FED-007,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,119
RT-UserDO,runtime,REQ-ARCH-001,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,73
RT-UserDO,runtime,REQ-ARCH-002,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,74
RT-UserDO,runtime,REQ-ARCH-004,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,76
RT-UserDO,runtime,REQ-ARCH-005,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,77
RT-UserDO,runtime,REQ-ARCH-006,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,90
RT-UserDO,runtime,REQ-ARCH-011,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,100
RT-UserDO,runtime,REQ-ARCH-015,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,109
RT-UserDO,runtime,REQ-ARCH-016,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,110
RT-UserDO,runtime,REQ-ARCH-017,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,116
RT-UserDO,runtime,REQ-GOV-001,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,72
RT-UserDO,runtime,REQ-GOV-002,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,73
RT-UserDO,runtime,REQ-OPS-004,requirement,owns_requirement,41,active,spec/framework/41-observability-performance-and-cost.md,27
RT-UserDO,runtime,REQ-OPS-011,requirement,owns_requirement,42,active,spec/framework/42-deployment-migration-and-recovery.md,25
RT-UserDO,runtime,REQ-SEC-001,requirement,owns_requirement,40,active,spec/framework/40-security-and-abuse-resistance.md,24
RT-UserDO,runtime,REQ-SEC-006,requirement,owns_requirement,40,active,spec/framework/40-security-and-abuse-resistance.md,29
SPEC-10,spec,REQ-GOV-001,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,72
SPEC-10,spec,REQ-GOV-002,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,73
SPEC-10,spec,REQ-GOV-003,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,74
SPEC-10,spec,REQ-GOV-004,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,75
SPEC-10,spec,REQ-GOV-005,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,76
SPEC-10,spec,REQ-GOV-006,requirement,owns_requirement,10,active,spec/framework/10-governance-and-references.md,77
SPEC-12,spec,FLOW-CS-DISABLED-ROUTE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,31
SPEC-12,spec,FLOW-FED-DISABLED-ROUTE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,58
SPEC-13,spec,CF-WKR-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,44
SPEC-13,spec,CF-WKR-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,48
SPEC-13,spec,CF-WKR-026,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,67
SPEC-15,spec,CF-WKR-017,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,58
SPEC-20,spec,REQ-ARCH-001,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,73
SPEC-20,spec,REQ-ARCH-002,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,74
SPEC-20,spec,REQ-ARCH-003,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,75
SPEC-20,spec,REQ-ARCH-004,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,76
SPEC-20,spec,REQ-ARCH-005,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,77
SPEC-20,spec,REQ-ARCH-006,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,90
SPEC-20,spec,REQ-ARCH-007,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,91
SPEC-20,spec,REQ-ARCH-008,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,92
SPEC-20,spec,REQ-ARCH-009,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,93
SPEC-20,spec,REQ-ARCH-010,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,99
SPEC-20,spec,REQ-ARCH-011,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,100
SPEC-20,spec,REQ-ARCH-012,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,101
SPEC-20,spec,REQ-ARCH-013,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,102
SPEC-20,spec,REQ-ARCH-014,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,108
SPEC-20,spec,REQ-ARCH-015,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,109
SPEC-20,spec,REQ-ARCH-016,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,110
SPEC-20,spec,REQ-ARCH-017,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,116
SPEC-20,spec,REQ-ARCH-018,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,117
SPEC-20,spec,REQ-ARCH-019,requirement,owns_requirement,20,active,spec/framework/20-system-context-and-principles.md,118
SPEC-21,spec,CF-D1-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,97
SPEC-21,spec,CF-D1-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,98
SPEC-21,spec,CF-D1-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,103
SPEC-21,spec,CF-D1-009,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,105
SPEC-21,spec,CF-D1-010,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,106
SPEC-21,spec,CF-DO-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,73
SPEC-21,spec,CF-DO-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,74
SPEC-21,spec,CF-DO-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,75
SPEC-21,spec,CF-DO-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,76
SPEC-21,spec,CF-DO-005,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,77
SPEC-21,spec,CF-DO-006,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,78
SPEC-21,spec,CF-DO-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,79
SPEC-21,spec,CF-DO-008,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,80
SPEC-21,spec,CF-DO-009,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,81
SPEC-21,spec,CF-DO-010,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,82
SPEC-21,spec,CF-DO-013,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,85
SPEC-21,spec,CF-DO-014,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,86
SPEC-21,spec,CF-DO-015,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,87
SPEC-21,spec,CF-DO-016,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,88
SPEC-21,spec,CF-DO-017,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,89
SPEC-21,spec,CF-DO-018,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,90
SPEC-21,spec,CF-DO-019,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,91
SPEC-21,spec,CF-KV-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,114
SPEC-21,spec,CF-KV-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,115
SPEC-21,spec,CF-NET-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,142
SPEC-21,spec,CF-NET-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,144
SPEC-21,spec,CF-QUE-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,134
SPEC-21,spec,CF-QUE-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,135
SPEC-21,spec,CF-R2-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,122
SPEC-21,spec,CF-R2-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,123
SPEC-21,spec,CF-WKR-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,42
SPEC-21,spec,CF-WKR-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,43
SPEC-21,spec,CF-WKR-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,44
SPEC-21,spec,CF-WKR-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,45
SPEC-21,spec,CF-WKR-005,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
SPEC-21,spec,CF-WKR-006,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,47
SPEC-21,spec,CF-WKR-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,48
SPEC-21,spec,CF-WKR-008,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,49
SPEC-21,spec,CF-WKR-009,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,50
SPEC-21,spec,CF-WKR-010,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,51
SPEC-21,spec,CF-WKR-011,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,52
SPEC-21,spec,CF-WKR-012,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,53
SPEC-21,spec,CF-WKR-016,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,57
SPEC-21,spec,CF-WKR-020,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
SPEC-21,spec,CF-WKR-021,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,62
SPEC-21,spec,CF-WKR-022,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,63
SPEC-21,spec,CF-WKR-023,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
SPEC-21,spec,CF-WKR-024,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,65
SPEC-21,spec,CF-WKR-025,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,66
SPEC-21,spec,CF-WKR-026,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,67
SPEC-21,spec,IF-INT-WKR-001,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,200
SPEC-22,spec,CF-D1-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,97
SPEC-22,spec,CF-D1-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,98
SPEC-22,spec,CF-D1-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,99
SPEC-22,spec,CF-D1-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,100
SPEC-22,spec,CF-DO-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,73
SPEC-22,spec,CF-DO-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,75
SPEC-22,spec,CF-DO-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,76
SPEC-22,spec,CF-DO-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,79
SPEC-22,spec,CF-DO-014,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,86
SPEC-22,spec,CF-KV-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,114
SPEC-22,spec,CF-KV-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,115
SPEC-22,spec,CF-R2-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,122
SPEC-23,spec,CF-D1-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,100
SPEC-23,spec,CF-DO-005,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,77
SPEC-23,spec,CF-DO-019,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,91
SPEC-23,spec,CF-WKR-009,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,50
SPEC-23,spec,CF-WKR-010,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,51
SPEC-23,spec,CF-WKR-011,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,52
SPEC-23,spec,CF-WKR-023,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
SPEC-23,spec,FLOW-CS-DISABLED-ROUTE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,31
SPEC-23,spec,FLOW-FED-DISABLED-ROUTE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,58
SPEC-24,spec,CF-DO-006,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,78
SPEC-24,spec,CF-DO-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,79
SPEC-24,spec,CF-WKR-020,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
SPEC-26,spec,CF-WKR-023,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
SPEC-30,spec,CF-DO-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,73
SPEC-30,spec,CF-DO-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,79
SPEC-30,spec,CF-DO-009,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,81
SPEC-30,spec,CF-DO-010,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,82
SPEC-30,spec,CF-DO-013,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,85
SPEC-30,spec,CF-DO-014,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,86
SPEC-30,spec,CF-DO-015,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,87
SPEC-30,spec,CF-DO-017,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,89
SPEC-30,spec,CF-KV-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,114
SPEC-30,spec,CF-WKR-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,42
SPEC-30,spec,CF-WKR-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,43
SPEC-30,spec,CF-WKR-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,44
SPEC-30,spec,CF-WKR-005,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
SPEC-30,spec,CF-WKR-012,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,53
SPEC-30,spec,CF-WKR-020,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
SPEC-30,spec,CF-WKR-021,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,62
SPEC-30,spec,CF-WKR-023,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
SPEC-30,spec,FLOW-CS-ACCOUNT-DEACTIVATE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,25
SPEC-30,spec,FLOW-CS-DISCOVERY,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,20
SPEC-30,spec,FLOW-CS-LOGIN,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,23
SPEC-30,spec,FLOW-CS-PASSWORD-CHANGE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,24
SPEC-30,spec,FLOW-CS-PROFILE-PROPAGATION,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,27
SPEC-30,spec,FLOW-CS-REFRESH,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,26
SPEC-30,spec,FLOW-CS-REGISTER,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,22
SPEC-30,spec,FLOW-CS-SEND-TO-DEVICE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,29
